"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"109",596019,"Francisco Lindor","109","100.0","0.318","0.327","0.257","0.645","0.391","0.355","0.323","34","107","91.0","10.6","2160","89.5","89.32","0","109","0","-0.2","6.03","111","151","111","149","292","319","292"
"104",514888,"Jose Altuve","104","100.0","0.363","0.363","0.298","0.725","0.446","0.355","0.336","37","102","85.8","5.2","2267","88.5","88.19","0","104","0","-0.3","6.01","104","150","109","144","296","324","290"
"101",642708,"Amed Rosario","101","100.0","0.406","0.109","0.400","0.515","0.394","0.335","0.353","41","101","88.3","5.3","2327","86.9","86.55","0","101","0","-0.4","5.94","106","150","107","146","304","320","288"
"101",518934,"DJ LeMahieu","101","100.0","0.390","0.320","0.326","0.710","0.455","0.460","0.393","39","100","92.8","9.4","2219","87.5","87.12","0","101","0","-0.4","5.97","110","152","121","148","311","322","285"
"101",453568,"Charlie Blackmon","101","100.0","0.370","0.290","0.326","0.660","0.426","0.413","0.372","37","100","89.5","16.0","2203","89.0","88.98","0","101","0","0.0","5.98","121","156","121","151","306","335","309"
"100",645277,"Ozzie Albies","100","100.0","0.360","0.260","0.333","0.620","0.409","0.364","0.336","36","100","90.1","20.4","2231","89.7","89.22","0","100","0","-0.5","5.90","115","156","118","146","296","321","294"
"99",547989,"Jose Abreu","99","100.0","0.433","0.289","0.387","0.722","0.475","0.421","0.394","42","97","92.1","7.9","2194","87.6","87.38","0","99","0","-0.2","6.00","105","148","119","146","305","327","292"
"99",664058,"David Fletcher","99","100.0","0.306","0.092","0.306","0.398","0.301","0.355","0.373","30","98","83.3","5.1","2300","88.0","87.65","0","99","0","-0.4","5.93","107","151","112","145","290","311","280"
"99",593160,"Whit Merrifield","99","100.0","0.351","0.134","0.323","0.485","0.349","0.351","0.347","34","97","87.0","13.5","2252","89.5","89.44","0","99","0","-0.1","6.06","107","149","111","146","297","318","287"
"98",516782,"Starling Marte","98","100.0","0.398","0.245","0.366","0.643","0.438","0.442","0.392","39","98","90.6","7.4","2217","90.1","90.16","0","98","0","0.1","6.12","107","151","111","145","308","322","295"
"98",607208,"Trea Turner","98","100.0","0.375","0.188","0.340","0.563","0.388","0.328","0.316","36","96","89.1","10.2","2248","87.6","87.46","0","98","0","-0.1","6.04","108","150","108","145","303","323","293"
"96",462101,"Elvis Andrus","96","100.0","0.287","0.149","0.266","0.436","0.299","0.343","0.322","27","94","88.9","3.2","2274","88.2","87.85","0","96","0","-0.4","6.01","110","150","116","146","308","320","284"
"96",641313,"Tim Anderson","96","100.0","0.458","0.208","0.441","0.667","0.477","0.367","0.374","44","96","88.9","4.2","2234","87.8","87.56","0","96","0","-0.2","5.97","105","149","114","146","301","321","285"
"96",500871,"Eduardo Escobar","96","100.0","0.269","0.398","0.174","0.667","0.370","0.392","0.309","25","93","89.3","19.4","2220","89.5","89.41","0","96","0","-0.1","6.11","110","152","120","147","300","329","302"
"95",516416,"Jean Segura","95","100.0","0.330","0.117","0.326","0.447","0.326","0.344","0.330","31","94","90.4","6.7","2295","89.1","88.86","0","95","0","-0.2","6.06","110","150","109","147","299","322","286"
"95",516770,"Starlin Castro","95","100.0","0.394","0.298","0.341","0.691","0.450","0.449","0.405","37","94","89.8","11.0","2275","89.6","89.17","0","95","0","-0.4","5.93","106","152","116","144","310","324","293"
"94",646240,"Rafael Devers","94","100.0","0.340","0.362","0.287","0.702","0.431","0.414","0.348","32","94","91.7","7.2","2222","86.8","86.50","0","94","0","-0.3","5.92","120","150","122","152","290","326","306"
"93",593643,"Hanser Alberto","93","100.0","0.380","0.239","0.348","0.620","0.416","0.352","0.349","35","92","81.7","14.4","2200","88.3","88.10","0","93","0","-0.2","6.10","105","151","108","145","294","314","283"
"92",621028,"Kevin Newman","92","100.0","0.359","0.207","0.330","0.565","0.389","0.368","0.358","33","92","84.3","7.4","2236","88.8","88.70","0","92","0","-0.1","6.02","108","151","109","146","307","315","283"
"91",669242,"Tommy Edman","91","100.0","0.352","0.132","0.344","0.484","0.355","0.329","0.335","32","91","85.9","15.5","2242","89.2","88.90","0","91","0","-0.3","5.96","113","149","108","149","294","318","297"
"91",544725,"Leury Garcia","91","100.0","0.291","0.151","0.279","0.442","0.304","0.302","0.304","25","86","86.9","3.7","2172","86.8","86.59","0","91","0","-0.2","5.99","107","146","103","148","292","320","292"
"91",543685,"Anthony Rendon","91","100.0","0.466","0.375","0.398","0.841","0.527","0.431","0.380","41","88","89.0","18.5","2227","89.0","88.90","0","91","0","-0.1","6.15","107","149","116","145","305","327","299"
"90",605141,"Mookie Betts","90","100.0","0.356","0.322","0.306","0.678","0.415","0.444","0.376","31","87","92.0","22.1","2228","88.5","88.14","0","90","0","-0.4","5.95","107","152","120","146","294","326","299"
"90",488726,"Michael Brantley","90","100.0","0.416","0.247","0.391","0.663","0.449","0.367","0.338","37","89","88.6","12.4","2221","89.8","89.27","0","90","0","-0.5","5.96","113","151","120","151","287","326","300"
"89",641432,"Willie Calhoun","89","100.0","0.295","0.352","0.213","0.648","0.384","0.347","0.291","26","88","87.6","20.6","2237","88.5","88.15","0","89","0","-0.4","5.97","116","157","124","153","297","322","299"
"89",592663,"J.T. Realmuto","89","100.0","0.360","0.360","0.301","0.721","0.431","0.412","0.356","31","86","90.4","17.8","2218","89.4","89.15","0","89","0","-0.2","6.09","108","152","117","146","301","327","293"
"89",543760,"Marcus Semien","89","100.0","0.348","0.393","0.284","0.742","0.449","0.400","0.329","31","89","88.7","17.3","2244","89.0","88.95","0","89","0","-0.1","6.06","107","152","114","145","299","322","293"
"89",608324,"Alex Bregman","89","100.0","0.455","0.386","0.410","0.841","0.533","0.357","0.314","40","88","89.2","20.4","2229","87.6","87.16","0","89","0","-0.4","5.96","104","151","122","144","296","326","293"
"89",467092,"Wilson Ramos","89","100.0","0.483","0.157","0.465","0.640","0.481","0.399","0.382","43","89","92.4","-0.3","2307","89.0","88.75","0","89","0","-0.2","5.99","108","152","120","148","306","321","293"
"89",571448,"Nolan Arenado","89","100.0","0.395","0.465","0.286","0.860","0.501","0.376","0.311","34","86","89.2","18.4","2314","90.2","90.29","0","89","0","0.1","6.02","106","152","120","147","314","339","308"
"88",593428,"Xander Bogaerts","88","100.0","0.364","0.364","0.309","0.727","0.452","0.367","0.326","32","88","90.7","14.2","2242","90.2","89.99","0","88","0","-0.2","6.03","107","151","121","146","292","326","299"
"88",592206,"Nicholas Castellanos","88","100.0","0.455","0.477","0.377","0.932","0.574","0.533","0.420","40","88","90.6","12.0","2151","89.9","89.87","0","88","0","0.0","6.07","107","152","119","146","303","325","295"
"88",623993,"Anthony Santander","88","100.0","0.352","0.352","0.288","0.705","0.439","0.420","0.357","31","88","88.8","18.2","2082","88.1","87.89","0","88","0","-0.2","6.06","111","152","119","149","292","320","294"
"87",593871,"Jorge Polanco","87","100.0","0.391","0.218","0.361","0.609","0.422","0.342","0.319","34","87","85.8","16.0","2258","89.8","89.73","0","87","0","-0.1","6.11","111","149","109","151","297","323","295"
"87",668804,"Bryan Reynolds","87","100.0","0.465","0.326","0.427","0.791","0.520","0.471","0.411","40","86","90.6","12.4","2235","90.2","90.08","0","87","0","-0.1","6.03","115","151","117","149","300","318","298"
"86",493329,"Yuli Gurriel","86","100.0","0.388","0.376","0.329","0.765","0.473","0.368","0.351","33","85","89.7","16.9","2222","86.8","86.25","0","86","0","-0.6","5.88","106","150","123","145","298","328","296"
"86",592696,"Eddie Rosario","86","100.0","0.354","0.195","0.305","0.549","0.364","0.309","0.279","29","82","87.8","16.2","2288","88.2","87.96","0","86","0","-0.2","5.98","111","149","116","151","298","326","297"
"86",666182,"Bo Bichette","86","100.0","0.453","0.407","0.405","0.860","0.546","0.464","0.396","39","86","91.1","8.0","2191","87.3","86.88","0","86","0","-0.4","5.94","108","154","118","148","303","322","288"
"85",607680,"Kevin Pillar","85","100.0","0.393","0.357","0.342","0.750","0.469","0.373","0.333","33","84","88.7","16.2","2166","87.3","86.94","0","85","0","-0.4","5.90","104","152","114","147","302","328","295"
"85",650402,"Gleyber Torres","85","100.0","0.329","0.494","0.208","0.824","0.472","0.444","0.342","28","85","89.0","17.4","2224","87.6","87.22","0","85","0","-0.4","5.95","107","153","123","149","305","321","286"
"85",608369,"Corey Seager","85","100.0","0.310","0.286","0.280","0.595","0.371","0.398","0.350","26","84","90.5","15.5","2155","89.9","89.76","0","85","0","-0.1","6.07","118","154","123","153","300","323","307"
"85",650333,"Luis Arraez","85","100.0","0.325","0.096","0.310","0.422","0.312","0.300","0.303","27","83","85.4","16.2","2251","90.0","89.84","0","85","0","-0.2","6.04","113","147","107","150","281","313","297"
"85",650391,"Eloy Jimenez","85","100.0","0.376","0.235","0.338","0.612","0.416","0.437","0.381","32","85","89.4","9.3","2233","87.6","87.34","0","85","0","-0.3","5.94","107","151","120","146","306","326","292"
"84",640457,"Austin Meadows","84","100.0","0.274","0.357","0.197","0.631","0.372","0.398","0.313","23","84","89.8","17.8","2143","89.2","88.66","0","84","0","-0.5","5.99","114","152","122","152","291","324","302"
"84",518692,"Freddie Freeman","84","100.0","0.345","0.440","0.247","0.786","0.465","0.456","0.356","29","84","88.1","16.0","2212","89.6","89.09","0","84","0","-0.5","5.90","117","166","132","148","298","327","303"
"84",467793,"Carlos Santana","84","100.0","0.422","0.361","0.355","0.783","0.496","0.448","0.375","35","83","92.7","14.5","2184","89.6","89.32","0","84","0","-0.3","5.98","112","163","127","149","293","322","295"
"84",514917,"Cesar Hernandez","84","100.0","0.357","0.107","0.349","0.464","0.351","0.338","0.349","30","84","86.3","8.4","2195","89.7","89.42","0","84","0","-0.3","6.04","111","148","108","149","285","319","290"
"83",624424,"Michael Conforto","83","100.0","0.354","0.341","0.289","0.695","0.430","0.399","0.344","29","82","87.3","12.5","2221","89.0","88.81","0","83","0","-0.2","6.10","112","148","118","150","298","325","301"
"83",640458,"Oscar Mercado","83","100.0","0.253","0.120","0.235","0.373","0.266","0.314","0.303","21","83","85.7","17.1","2211","89.2","89.09","0","83","0","-0.1","6.06","107","150","110","145","294","316","284"
"83",596115,"Trevor Story","83","100.0","0.506","0.358","0.447","0.864","0.561","0.440","0.409","41","81","90.2","15.8","2275","89.4","89.30","0","83","0","-0.1","5.96","110","152","120","148","314","337","306"
"83",665742,"Juan Soto","83","100.0","0.373","0.482","0.288","0.855","0.504","0.515","0.394","31","83","93.3","14.1","2179","88.1","87.96","0","83","0","-0.1","6.08","115","152","123","152","298","324","306"
"82",543807,"George Springer","82","100.0","0.415","0.268","0.377","0.683","0.461","0.406","0.362","34","82","88.0","7.8","2200","88.9","88.56","0","82","0","-0.3","6.00","107","152","123","147","301","329","294"
"82",578428,"Jose Iglesias","82","100.0","0.413","0.163","0.392","0.575","0.415","0.317","0.316","33","80","84.1","4.4","2264","88.4","88.31","0","82","0","-0.1","5.96","106","148","110","145","298","314","280"
"82",460086,"Alex Gordon","82","100.0","0.195","0.061","0.185","0.256","0.193","0.289","0.268","16","82","87.0","6.5","2171","89.4","89.29","0","82","0","-0.1","6.05","117","153","121","149","289","322","303"
"82",624428,"Adam Frazier","82","100.0","0.309","0.160","0.291","0.469","0.327","0.320","0.321","25","81","85.4","13.2","2253","89.9","89.69","0","82","0","-0.2","5.99","118","148","109","150","285","316","300"
"81",502110,"J.D. Martinez","81","100.0","0.494","0.468","0.408","0.962","0.590","0.496","0.416","39","79","90.2","7.1","2195","88.1","87.90","0","81","0","-0.2","5.98","110","151","122","147","298","328","300"
"81",570560,"Yolmer Sanchez","81","100.0","0.367","0.076","0.367","0.443","0.348","0.319","0.329","29","79","84.9","10.8","2084","88.0","88.02","0","81","0","0.0","6.12","109","145","108","146","288","318","293"
"81",592518,"Manny Machado","81","100.0","0.284","0.148","0.266","0.432","0.302","0.338","0.336","23","81","92.2","11.7","2254","89.3","89.04","0","81","0","-0.3","6.07","108","153","120","146","305","326","294"
"81",453943,"Todd Frazier","81","100.0","0.259","0.222","0.221","0.481","0.309","0.322","0.281","21","81","89.1","16.7","2285","88.2","87.82","0","81","0","-0.4","6.00","106","151","119","144","304","324","297"
"80",570482,"Gio Urshela","80","100.0","0.500","0.363","0.452","0.863","0.571","0.463","0.402","40","80","91.3","11.7","2194","86.9","86.42","0","80","0","-0.5","5.91","103","151","121","147","308","320","283"
"80",622682,"Victor Reyes","80","100.0","0.425","0.163","0.418","0.588","0.430","0.385","0.395","34","80","86.0","8.6","2215","88.4","88.33","0","80","0","-0.1","6.11","110","150","110","149","288","319","294"
"80",641820,"Trey Mancini","80","100.0","0.313","0.263","0.267","0.575","0.370","0.353","0.320","25","80","89.8","4.4","2222","88.8","88.61","0","80","0","-0.2","6.07","105","152","121","147","303","325","293"
"79",608475,"Dawel Lugo","79","100.0","0.325","0.169","0.299","0.494","0.337","0.341","0.333","25","77","86.8","6.0","2275","86.6","86.34","0","79","0","-0.3","5.99","108","152","118","148","300","318","282"
"79",542932,"Jon Berti","79","100.0","0.380","0.266","0.347","0.646","0.429","0.414","0.385","30","79","89.4","2.2","2263","89.7","89.39","0","79","0","-0.3","5.98","109","152","108","144","307","318","287"
"79",502671,"Paul Goldschmidt","79","100.0","0.333","0.205","0.293","0.538","0.363","0.470","0.402","26","78","90.0","14.7","2292","88.6","88.20","0","79","0","-0.4","5.90","110","151","121","145","312","325","298"
"79",545341,"Randal Grichuk","79","100.0","0.329","0.354","0.274","0.684","0.418","0.428","0.383","26","79","91.5","15.1","2240","86.5","86.11","0","79","0","-0.4","5.98","105","154","119","145","299","323","293"
"79",600524,"Renato Nunez","79","100.0","0.286","0.156","0.250","0.442","0.300","0.378","0.339","22","77","87.1","21.7","2228","88.3","88.10","0","79","0","-0.2","6.02","105","152","122","146","297","323","293"
"78",457759,"Justin Turner","78","100.0","0.416","0.442","0.324","0.857","0.521","0.412","0.349","32","77","91.2","20.8","2247","89.4","89.06","0","78","0","-0.3","5.99","106","151","119","146","308","324","294"
"77",660670,"Ronald Acuna Jr.","77","100.0","0.408","0.500","0.303","0.908","0.535","0.481","0.352","31","76","87.5","9.3","2284","89.7","89.25","0","77","0","-0.4","5.92","108","152","115","145","311","327","289"
"77",606466,"Ketel Marte","77","100.0","0.416","0.299","0.375","0.714","0.472","0.400","0.371","32","77","90.4","10.9","2199","89.6","89.46","0","77","0","-0.1","6.09","115","153","112","151","303","329","306"
"77",474832,"Brandon Belt","77","100.0","0.303","0.237","0.260","0.539","0.347","0.366","0.324","23","76","86.8","18.0","2085","88.0","87.71","0","77","0","-0.3","5.96","119","156","117","157","298","330","304"
"77",641531,"Hunter Dozier","77","100.0","0.382","0.461","0.304","0.842","0.496","0.439","0.372","29","76","90.9","15.9","2222","90.0","89.75","0","77","0","-0.3","5.94","106","149","121","145","302","326","296"
"77",665489,"Vladimir Guerrero Jr.","77","100.0","0.403","0.273","0.370","0.675","0.452","0.388","0.354","31","77","91.0","4.9","2320","88.5","88.01","0","77","0","-0.5","5.93","107","152","121","146","305","327","295"
"77",596146,"Max Kepler","77","100.0","0.286","0.364","0.214","0.649","0.384","0.319","0.278","22","77","87.3","21.6","2265","89.8","89.69","0","77","0","-0.1","6.08","113","154","120","152","302","328","298"
"77",606157,"Aristides Aquino","77","100.0","0.429","0.597","0.302","1.026","0.597","0.464","0.359","33","77","86.8","20.5","2320","88.1","87.85","0","77","0","-0.3","6.00","110","150","118","145","306","325","295"
"77",543401,"Jason Kipnis","77","100.0","0.320","0.373","0.246","0.693","0.412","0.321","0.283","24","75","85.0","16.8","2174","89.0","88.87","0","77","0","-0.1","6.02","114","150","115","149","286","316","294"
"76",595879,"Javier Baez","76","100.0","0.360","0.320","0.319","0.680","0.426","0.364","0.335","27","75","88.8","3.3","2231","86.3","86.30","0","76","0","0.0","6.04","104","150","118","145","302","325","296"
"76",542340,"Jonathan Villar","76","100.0","0.473","0.419","0.406","0.892","0.552","0.423","0.358","35","74","89.4","5.8","2181","90.0","89.84","0","76","0","-0.2","6.07","109","148","105","147","289","320","297"
"76",544369,"Didi Gregorius","76","100.0","0.267","0.280","0.200","0.547","0.333","0.349","0.303","20","75","88.9","14.8","2167","88.0","87.66","0","76","0","-0.3","6.01","111","154","125","153","291","322","295"
"76",624413,"Pete Alonso","76","100.0","0.395","0.395","0.324","0.789","0.492","0.421","0.349","30","76","89.6","14.8","2249","88.0","87.90","0","76","0","-0.1","6.09","106","152","119","145","309","329","304"
"76",543333,"Eric Hosmer","76","100.0","0.400","0.267","0.352","0.667","0.442","0.398","0.364","30","75","91.4","4.1","2191","87.8","87.27","0","76","0","-0.5","5.91","114","156","120","151","293","323","310"
"76",605612,"Harold Castro","76","100.0","0.365","0.108","0.342","0.473","0.354","0.332","0.325","27","74","86.9","11.9","2160","89.6","89.52","0","76","0","-0.1","6.16","108","147","102","148","279","315","297"
"75",592567,"Colin Moran","75","100.0","0.384","0.178","0.356","0.562","0.390","0.415","0.359","28","73","90.0","11.6","2275","90.2","89.86","0","75","0","-0.3","5.93","119","154","121","152","298","323","302"
"75",670032,"Nicky Lopez","75","100.0","0.293","0.107","0.284","0.400","0.296","0.259","0.257","22","75","83.9","3.0","2210","90.1","90.04","0","75","0","-0.1","6.08","111","147","103","148","274","310","296"
"75",572233,"Christian Walker","75","100.0","0.373","0.187","0.338","0.560","0.395","0.398","0.363","28","75","91.1","13.5","2256","88.4","88.16","0","75","0","-0.2","6.01","108","153","118","146","312","333","303"
"75",641355,"Cody Bellinger","75","100.0","0.307","0.453","0.224","0.760","0.435","0.468","0.372","23","75","90.5","19.8","2189","89.3","89.13","0","75","0","-0.2","6.05","112","156","129","153","306","327","305"
"75",502517,"Daniel Murphy","75","100.0","0.311","0.149","0.297","0.459","0.322","0.318","0.329","23","74","86.4","14.5","2248","88.1","88.13","0","75","0","0.0","6.01","115","155","122","151","299","332","309"
"74",572122,"Kyle Seager","74","100.0","0.405","0.473","0.323","0.878","0.529","0.425","0.358","30","74","87.5","17.3","2252","87.9","87.49","0","74","0","-0.4","5.97","115","166","125","151","293","321","298"
"74",605137,"Josh Bell","74","100.0","0.329","0.370","0.242","0.699","0.419","0.425","0.348","24","73","92.3","15.0","2188","90.0","89.95","0","74","0","0.0","6.03","119","159","124","151","307","325","303"
"74",520471,"Freddy Galvis","74","100.0","0.417","0.319","0.358","0.736","0.476","0.366","0.321","30","72","87.4","12.0","2093","89.2","88.82","0","74","0","-0.4","6.01","110","146","110","149","287","319","295"
"74",624577,"Yasiel Puig","74","100.0","0.338","0.203","0.319","0.541","0.369","0.388","0.346","25","74","91.3","8.3","2224","88.4","88.21","0","74","0","-0.2","6.00","104","151","120","147","299","325","293"
"74",405395,"Albert Pujols","74","100.0","0.351","0.162","0.324","0.514","0.367","0.288","0.282","26","74","84.7","2.9","2294","88.1","87.78","0","74","0","-0.3","5.97","109","152","123","147","295","320","293"
"74",670541,"Yordan Alvarez","74","100.0","0.417","0.486","0.323","0.903","0.530","0.546","0.417","30","72","93.7","15.7","2212","87.3","86.70","0","74","0","-0.6","5.87","114","164","131","151","293","330","304"
"74",605113,"Nick Ahmed","74","100.0","0.329","0.397","0.254","0.726","0.428","0.449","0.379","24","73","89.7","8.9","2225","88.6","88.38","0","74","0","-0.2","6.03","109","154","113","146","310","329","298"
"73",641487,"J.P. Crawford","73","100.0","0.254","0.155","0.232","0.408","0.278","0.276","0.281","18","71","85.2","9.9","2268","88.4","88.00","0","73","0","-0.4","5.98","111","152","112","151","282","313","295"
"73",451594,"Dexter Fowler","73","100.0","0.347","0.264","0.304","0.611","0.395","0.430","0.377","25","72","85.3","17.9","2254","89.1","88.81","0","73","0","-0.3","6.00","115","152","120","149","298","322","298"
"73",542454,"Danny Santana","73","100.0","0.306","0.417","0.215","0.722","0.415","0.473","0.384","22","72","91.9","10.8","2146","87.6","87.52","0","73","0","-0.1","6.07","110","148","110","149","298","322","294"
"73",645302,"Victor Robles","73","100.0","0.375","0.194","0.352","0.569","0.394","0.300","0.304","27","72","80.8","15.6","2221","89.1","89.02","0","73","0","-0.1","6.06","103","149","104","145","300","322","294"
"72",519299,"Eric Sogard","72","100.0","0.361","0.208","0.333","0.569","0.392","0.374","0.365","26","72","87.7","20.9","2125","88.7","88.19","0","72","0","-0.5","6.03","109","148","108","151","283","317","295"
"72",621566,"Matt Olson","72","100.0","0.423","0.282","0.373","0.704","0.467","0.496","0.423","30","71","91.4","13.9","2169","89.0","88.83","0","72","0","-0.2","6.04","115","161","126","150","297","327","302"
"72",518626,"Josh Donaldson","72","100.0","0.375","0.403","0.297","0.778","0.477","0.397","0.335","27","72","92.0","10.7","2229","89.3","89.02","0","72","0","-0.3","5.97","109","152","118","146","312","328","293"
"72",592450,"Aaron Judge","72","100.0","0.431","0.444","0.359","0.875","0.541","0.563","0.455","31","72","94.1","11.5","2200","89.1","88.84","0","72","0","-0.3","6.01","108","154","124","147","313","328","291"
"72",622534,"Manuel Margot","72","100.0","0.296","0.282","0.242","0.577","0.363","0.296","0.290","21","71","86.6","13.3","2301","88.2","87.98","0","72","0","-0.2","6.02","106","153","110","146","304","319","287"
"72",592178,"Kris Bryant","72","100.0","0.347","0.264","0.299","0.611","0.401","0.361","0.299","25","72","84.2","20.6","2171","89.0","88.80","0","72","0","-0.2","6.02","108","152","120","146","300","323","295"
"72",623912,"Harold Ramirez","72","100.0","0.375","0.222","0.348","0.597","0.409","0.378","0.358","27","72","87.5","3.5","2269","88.5","88.02","0","72","0","-0.5","5.90","108","152","115","145","310","320","290"
"71",518792,"Jason Heyward","71","100.0","0.197","0.197","0.162","0.394","0.245","0.335","0.295","14","71","87.6","5.2","2151","89.5","89.43","0","71","0","-0.1","6.08","121","156","116","152","293","322","302"
"71",656305,"Matt Chapman","71","100.0","0.338","0.408","0.266","0.746","0.447","0.419","0.326","24","71","91.8","17.8","2270","88.3","87.99","0","71","0","-0.3","5.94","106","151","118","144","302","327","298"
"71",572816,"Corey Dickerson","71","100.0","0.386","0.357","0.333","0.743","0.460","0.424","0.358","27","70","86.7","21.5","2205","88.7","88.28","0","71","0","-0.4","5.98","116","149","117","150","285","322","300"
"71",543877,"Christian Vazquez","71","100.0","0.362","0.246","0.333","0.609","0.407","0.356","0.327","25","69","86.0","8.7","2234","88.9","88.94","0","71","0","0.0","6.10","108","151","118","147","293","319","291"
"71",458731,"Brett Gardner","71","100.0","0.352","0.324","0.324","0.676","0.425","0.341","0.331","25","71","87.0","14.5","2221","87.9","87.59","0","71","0","-0.3","5.99","113","150","112","152","288","315","292"
"71",543063,"Brandon Crawford","71","100.0","0.268","0.113","0.257","0.380","0.275","0.324","0.306","19","71","86.4","4.5","2146","89.2","88.96","0","71","0","-0.2","5.97","114","149","113","152","294","327","304"
"70",642715,"Willy Adames","70","100.0","0.406","0.217","0.369","0.623","0.436","0.381","0.360","28","69","88.4","13.0","2239","88.0","87.27","0","70","0","-0.7","5.90","105","153","116","147","307","322","283"
"70",605204,"J.D. Davis","70","100.0","0.412","0.412","0.323","0.824","0.498","0.535","0.446","28","68","91.7","16.2","2218","87.4","87.08","0","70","0","-0.3","6.02","108","150","117","145","306","323","295"
"70",542303,"Marcell Ozuna","70","100.0","0.371","0.271","0.333","0.643","0.424","0.483","0.430","26","70","92.8","13.9","2277","89.9","89.64","0","70","0","-0.3","5.97","107","153","122","146","309","325","300"
"70",502054,"Tommy Pham","70","100.0","0.343","0.286","0.303","0.629","0.404","0.413","0.340","24","70","88.2","6.4","2286","88.9","88.16","0","70","0","-0.7","5.86","104","151","119","147","304","324","289"
"69",669222,"Nick Senzel","69","100.0","0.261","0.159","0.227","0.420","0.287","0.293","0.274","18","69","87.0","8.4","2157","88.2","88.04","0","69","0","-0.2","5.99","109","148","108","145","304","320","289"
"69",543592,"Austin Nola","69","100.0","0.265","0.162","0.227","0.426","0.286","0.281","0.265","18","68","87.7","18.9","2299","88.7","88.31","0","69","0","-0.4","5.95","106","152","119","147","298","318","283"
"69",503556,"Marwin Gonzalez","69","100.0","0.362","0.188","0.333","0.551","0.387","0.323","0.291","25","69","89.3","11.8","2226","89.5","89.53","0","69","0","0.0","6.12","115","150","114","151","299","323","297"
"69",594809,"Adam Eaton","69","100.0","0.403","0.358","0.355","0.761","0.483","0.389","0.338","27","67","85.5","9.9","2208","89.7","89.51","0","69","0","-0.2","6.11","110","146","106","148","288","318","302"
"69",645801,"Mike Ford","69","100.0","0.275","0.391","0.180","0.667","0.386","0.342","0.291","19","69","91.3","17.5","2192","87.6","87.12","0","69","0","-0.5","5.92","119","170","136","154","297","323","298"
"69",592192,"Mark Canha","69","100.0","0.493","0.362","0.444","0.855","0.564","0.527","0.445","34","69","90.3","11.7","2226","89.1","88.77","0","69","0","-0.3","5.99","107","151","118","144","301","325","300"
"68",664068,"Scott Kingery","68","100.0","0.403","0.269","0.379","0.672","0.443","0.392","0.345","27","67","85.3","18.7","2269","89.7","89.42","0","68","0","-0.3","6.06","108","151","110","145","296","324","290"
"68",547180,"Bryce Harper","68","100.0","0.382","0.515","0.263","0.897","0.524","0.600","0.460","26","68","92.3","10.8","2205","88.4","88.28","0","68","0","-0.1","6.09","119","158","126","154","295","329","301"
"68",669374,"Keston Hiura","68","100.0","0.397","0.353","0.349","0.750","0.477","0.459","0.381","27","68","89.2","18.6","2257","89.1","89.30","0","68","0","0.2","6.22","106","150","116","147","307","326","299"
"68",596144,"Cheslor Cuthbert","68","100.0","0.176","0.132","0.152","0.309","0.203","0.309","0.285","12","68","88.8","20.1","2293","89.7","89.69","0","68","0","0.0","6.05","106","151","120","146","299","323","289"
"68",643217,"Andrew Benintendi","68","100.0","0.394","0.227","0.379","0.621","0.420","0.419","0.391","26","66","90.0","16.9","2148","89.4","89.36","0","68","0","0.0","6.11","115","148","116","150","279","319","304"
"68",656555,"Rhys Hoskins","68","100.0","0.224","0.194","0.197","0.418","0.262","0.360","0.296","15","67","88.9","26.3","2180","90.6","90.44","0","68","0","-0.2","6.12","108","152","118","145","294","330","302"
"68",660271,"Shohei Ohtani","68","100.0","0.397","0.206","0.388","0.603","0.421","0.407","0.374","27","68","90.6","6.9","2189","89.6","89.26","0","68","0","-0.3","5.98","110","148","122","150","292","324","308"
"68",573262,"Mike Yastrzemski","68","100.0","0.338","0.485","0.237","0.824","0.475","0.466","0.330","23","68","89.1","20.3","2134","89.5","89.30","0","68","0","-0.2","5.98","115","148","110","153","297","328","303"
"67",518735,"Yasmani Grandal","67","100.0","0.284","0.149","0.262","0.433","0.303","0.332","0.284","19","67","87.8","9.1","2170","88.2","88.29","0","67","0","0.1","6.19","111","158","125","151","300","326","303"
"67",642165,"Josh VanMeter","67","100.0","0.299","0.194","0.277","0.493","0.332","0.378","0.333","20","67","91.1","15.6","2187","89.5","89.40","0","67","0","-0.1","6.12","115","144","115","150","291","321","298"
"67",606115,"Orlando Arcia","67","100.0","0.234","0.109","0.200","0.344","0.235","0.349","0.317","15","64","89.2","5.3","2226","89.8","89.82","0","67","0","0.0","6.16","106","147","110","146","306","321","294"
"67",519058,"Mike Moustakas","67","100.0","0.343","0.299","0.290","0.642","0.411","0.349","0.295","23","67","88.0","13.7","2188","90.4","90.53","0","67","0","0.1","6.20","116","152","119","152","299","325","305"
"67",457763,"Buster Posey","67","100.0","0.269","0.060","0.269","0.328","0.257","0.316","0.295","18","67","90.1","4.5","2156","88.7","88.57","0","67","0","-0.1","6.04","112","153","121","148","307","329","295"
