"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1519",670032,"Nicky Lopez","1519","100.0","0.240","0.084","0.273","0.325","0.262","0.251","0.240","91","379","83.8","2.3","2240","88.7","88.56","114","752","763","-0.1","6.04","109","147","98","147","278","311","299"
"2629",664058,"David Fletcher","2629","100.0","0.290","0.094","0.317","0.384","0.320","0.323","0.302","173","596","83.7","9.8","2268","88.9","88.42","93","952","1675","-0.5","5.92","105","151","109","146","296","313","282"
"500",571912,"Luke Maile","500","100.0","0.151","0.084","0.190","0.235","0.196","0.259","0.214","18","119","83.7","12.0","2278","88.2","87.77","53","227","266","-0.4","5.97","108","152","119","147","297","323","290"
"567",664702,"Myles Straw","567","100.0","0.269","0.074","0.345","0.343","0.325","0.321","0.260","29","108","83.7","7.7","2253","89.3","88.76","25","202","363","-0.5","5.95","104","147","105","145","294","316","284"
"1275",572033,"Josh Phegley","1275","100.0","0.239","0.172","0.258","0.411","0.295","0.287","0.249","75","314","83.7","17.0","2290","88.0","87.56","137","602","664","-0.4","5.94","107","151","119","146","299","319","287"
"758",506702,"Sandy Leon","758","100.0","0.192","0.105","0.231","0.297","0.242","0.228","0.181","33","172","83.6","20.5","2238","88.4","87.95","70","342","414","-0.4","5.95","111","154","116","149","283","320","297"
"2012",543939,"Kolten Wong","2012","100.0","0.285","0.138","0.321","0.423","0.337","0.308","0.259","136","478","83.6","10.6","2243","88.7","88.46","176","953","1033","-0.2","6.03","111","148","105","150","293","320","303"
"1082",435079,"Ian Kinsler","1082","100.0","0.217","0.151","0.240","0.368","0.280","0.252","0.205","56","258","83.6","16.8","2262","89.5","89.02","98","515","564","-0.5","6.01","110","151","112","146","303","323","294"
"388",642180,"Tyler Wade","388","100.0","0.245","0.117","0.328","0.362","0.306","0.285","0.226","23","94","83.5","9.2","2260","87.8","87.18","48","183","199","-0.6","5.87","111","148","101","150","287","318","293"
"983",641796,"Tim Locastro","983","100.0","0.250","0.090","0.310","0.340","0.316","0.301","0.238","53","212","83.4","12.3","2282","89.4","88.91","92","435","517","-0.5","5.94","103","150","103","145","304","319","290"
"424",650489,"Willi Castro","424","100.0","0.230","0.110","0.333","0.340","0.272","0.246","0.208","23","100","83.2","17.0","2171","89.0","88.70","70","228","193","-0.3","5.98","108","150","106","149","290","321","295"
"1335",641658,"Garrett Hampson","1335","100.0","0.247","0.137","0.322","0.385","0.295","0.265","0.227","74","299","83.2","11.1","2331","89.2","89.14","124","529","793","-0.1","5.98","106","149","104","147","306","324","292"
"1455",543829,"Dee Gordon","1455","100.0","0.275","0.084","0.313","0.359","0.285","0.260","0.254","108","393","83.0","5.3","2263","89.2","88.81","126","789","649","-0.4","6.01","103","145","93","144","273","304","292"
"1669",592261,"Delino DeShields","1669","100.0","0.249","0.098","0.333","0.347","0.297","0.280","0.232","89","357","82.9","10.6","2285","88.8","88.31","158","698","941","-0.5","5.98","99","146","100","144","300","315","281"
"1762",593643,"Hanser Alberto","1762","100.0","0.305","0.116","0.318","0.422","0.322","0.303","0.290","160","524","82.8","10.7","2268","88.2","87.78","150","1028","716","-0.4","5.97","105","151","107","146","296","318","284"
"378",602074,"Yonathan Daza","378","100.0","0.206","0.031","0.260","0.237","0.223","0.230","0.207","20","97","82.8","3.1","2312","89.0","88.81","45","192","185","-0.2","5.91","107","150","107","147","311","330","294"
"534",600858,"Humberto Arteaga","534","100.0","0.197","0.033","0.255","0.230","0.223","0.254","0.227","24","122","82.7","7.5","2243","88.9","88.81","64","287","243","-0.1","6.08","105","151","108","148","300","314","281"
"845",502273,"Mike Freeman","845","100.0","0.277","0.113","0.388","0.390","0.330","0.281","0.219","49","177","82.0","6.6","2229","88.7","88.33","93","373","466","-0.4","5.94","113","147","108","149","282","315","302"
"1700",502481,"Jarrod Dyson","1700","100.0","0.230","0.090","0.275","0.320","0.283","0.273","0.227","92","400","82.0","8.9","2269","89.8","89.42","156","721","964","-0.4","5.97","106","146","97","148","285","317","299"
"397",605486,"Cory Spangenberg","397","100.0","0.232","0.126","0.351","0.358","0.270","0.244","0.212","22","95","81.9","0.1","2285","88.6","88.57","70","215","178","0.0","6.12","114","145","103","150","290","320","300"
"551",594694,"Wilmer Difo","551","100.0","0.252","0.061","0.310","0.313","0.272","0.265","0.243","33","131","81.9","7.5","2267","88.0","87.69","80","294","252","-0.3","6.01","107","148","105","147","288","313","296"
"902",542255,"Ender Inciarte","902","100.0","0.246","0.151","0.286","0.397","0.321","0.290","0.235","49","199","81.8","9.3","2228","89.6","89.15","91","442","453","-0.4","5.96","111","147","101","149","282","316","299"
"545",668670,"Jake Rogers","545","100.0","0.125","0.134","0.175","0.259","0.218","0.204","0.125","14","112","81.4","20.3","2253","88.8","88.58","74","235","309","-0.2","6.05","106","152","119","145","297","322","291"
"2285",645302,"Victor Robles","2285","100.0","0.255","0.165","0.310","0.419","0.320","0.292","0.233","139","546","81.0","14.5","2275","88.7","88.34","262","1117","1120","-0.4","6.00","103","149","105","145","302","321","295"
"712",445055,"Jon Jay","712","100.0","0.267","0.048","0.324","0.315","0.277","0.273","0.250","44","165","80.6","5.3","2205","88.8","88.75","56","356","350","-0.1","6.14","114","148","104","149","280","316","302"
"1229",621006,"Richie Martin","1229","100.0","0.208","0.113","0.272","0.322","0.254","0.250","0.216","59","283","80.5","7.2","2237","88.8","88.41","184","645","562","-0.4","5.99","104","148","104","145","297","312","278"
"684",605490,"Bubba Starling","684","100.0","0.215","0.102","0.286","0.317","0.250","0.246","0.216","40","186","80.4","10.9","2270","88.3","88.00","101","337","343","-0.3","5.96","106","151","114","146","299","321","295"
"448",596451,"Roman Quinn","448","100.0","0.213","0.157","0.271","0.370","0.292","0.293","0.228","23","108","80.2","5.5","2261","88.6","88.23","60","191","252","-0.4","6.01","100","145","96","144","291","317","291"
"1404",571740,"Billy Hamilton","1404","100.0","0.218","0.057","0.299","0.275","0.253","0.261","0.233","69","316","78.3","12.8","2211","89.2","88.87","151","652","733","-0.3","5.99","96","141","90","140","277","305","286"
